Sensor;Split;Mean Squared Error;Accuracy;F1;Recall;Precision
32;1;0.03164817458613826;1.0;1.0;1.0;1.0
32;2;0.0216848579867796;1.0;1.0;1.0;1.0
32;3;0.01634232206377928;1.0;1.0;1.0;1.0
32;4;0.01903888175032356;1.0;1.0;1.0;1.0
32;5;0.01618110575880994;1.0;1.0;1.0;1.0
32;6;0.020682982327241937;1.0;1.0;1.0;1.0
32;7;0.01448219572411267;1.0;1.0;1.0;1.0
32;8;0.018483299611618202;1.0;1.0;1.0;1.0
32;9;0.01686940990880584;1.0;1.0;1.0;1.0
32;10;0.017476207784197173;1.0;1.0;1.0;1.0
33;1;0.024756451322176624;1.0;1.0;1.0;1.0
33;2;0.01781480150588619;1.0;1.0;1.0;1.0
33;3;0.015999278940711747;1.0;1.0;1.0;1.0
33;4;0.019480950113684118;1.0;1.0;1.0;1.0
33;5;0.017350923682247228;1.0;1.0;1.0;1.0
33;6;0.024400690356742905;1.0;1.0;1.0;1.0
33;7;0.014834323563265105;1.0;1.0;1.0;1.0
33;8;0.013172352899718336;1.0;1.0;1.0;1.0
33;9;0.023407879130664267;1.0;1.0;1.0;1.0
