Sensor;Split;Mean Squared Error;Accuracy;F1;Recall;Precision
29;7;0.21143386891177918;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
29;8;0.8907113700395768;0.9731543624161074;0.9731543624161074;0.9731543624161074;0.9731543624161074
29;9;0.9903849301401644;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
29;10;0.0558412514963442;1.0;1.0;1.0;1.0
30;1;0.013916766548742248;1.0;1.0;1.0;1.0
30;2;0.015182759573056438;1.0;1.0;1.0;1.0
30;3;0.0145469794620063;1.0;1.0;1.0;1.0
30;4;0.012477609691185306;1.0;1.0;1.0;1.0
30;5;0.013765759742604234;1.0;1.0;1.0;1.0
30;6;0.012758993483078823;1.0;1.0;1.0;1.0
30;7;0.017213004409532294;1.0;1.0;1.0;1.0
30;8;0.012974228704421734;1.0;1.0;1.0;1.0
30;9;0.027961215828232674;1.0;1.0;1.0;1.0
30;10;0.03657326085076756;1.0;1.0;1.0;1.0
31;1;0.2071056536416551;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
31;2;0.18329834160737737;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
31;3;0.020158121895181777;1.0;1.0;1.0;1.0
31;4;0.06186584717906397;1.0;1.0;1.0;1.0
31;5;0.33290385353034574;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
31;6;0.18838836474538564;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
31;7;0.1486546012203044;0.9932885906040269;0.9932885906040269;0.9932885906040269;0.9932885906040269
31;8;1.0102748282088265;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
31;9;0.27796706444266156;0.9865771812080537;0.9865771812080537;0.9865771812080537;0.9865771812080537
31;10;0.03838734353689965;1.0;1.0;1.0;1.0
32;1;0.030890451126043758;1.0;1.0;1.0;1.0
32;2;0.020660743283505877;1.0;1.0;1.0;1.0
32;3;0.01613395933110864;1.0;1.0;1.0;1.0
32;4;0.0193065907109336;1.0;1.0;1.0;1.0
32;5;0.01599023598755557;1.0;1.0;1.0;1.0
32;6;0.02027429672646743;1.0;1.0;1.0;1.0
32;7;0.014910909760904248;1.0;1.0;1.0;1.0
32;8;0.01754440726195592;1.0;1.0;1.0;1.0
32;9;0.01659793941693037;1.0;1.0;1.0;1.0
32;10;0.017269554861545314;1.0;1.0;1.0;1.0
33;1;0.02290377957118973;1.0;1.0;1.0;1.0
33;2;0.016879140588240155;1.0;1.0;1.0;1.0
33;3;0.013153957501883862;1.0;1.0;1.0;1.0
33;4;0.016037716045809766;1.0;1.0;1.0;1.0
33;5;0.016748131497315907;1.0;1.0;1.0;1.0
33;6;0.021962884967472382;1.0;1.0;1.0;1.0
33;7;0.01430293360830512;1.0;1.0;1.0;1.0
33;8;0.011614639088950659;1.0;1.0;1.0;1.0
33;9;0.02254929723128618;1.0;1.0;1.0;1.0
